setting,dataset,num_samples,num_components,random_seed,skellam_mu,sigma,b,clipping_norm,q_f,q_clean,q_a
local,ca_income,195665,5,1,7,0.344,6,1.0,0.03431795533979677,0.060976047821321155,0.865352361473993
fl,ca_income,195665,8,0,2.32,10000,18.0,1.0,0.08688672575491543,0.0868238996592852,0.9997289315349984
fl,iris,150,2,3,106.1,10000,14.0,1.0,0.8703577304374397,0.8703541219152552,0.999841834664869
fl,iris,150,5,3,106.1,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.999841834664869
fl,iris,150,8,3,106.1,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.999841834664869
local,ca_income,195665,8,1,7,0.344,6,1.0,0.043732616799281324,0.0868238996592852,0.865352361473993
centralized,iris,150,2,1,7,1.081,6,1.0,0.8691810522717887,0.8703541219152552,0.9998480432289365
centralized,iris,150,5,1,7,1.081,6,1.0,0.9338856190443048,0.9338856190443038,0.9998480432289365
centralized,iris,150,8,1,7,1.081,6,1.0,0.9338856190443048,0.9338856190443038,0.9998480432289365
fl,iris,150,2,0,0.2036,10000,14.0,1.0,0.8703577306314806,0.8703541219152552,0.999842182568725
fl,iris,150,5,0,0.2036,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.999842182568725
fl,iris,150,8,0,0.2036,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.999842182568725
fl,iris,150,2,3,29.4,10000,14.0,1.0,0.8703577305988499,0.8703541219152552,0.9998419643177361
fl,iris,150,5,3,29.4,10000,14.0,1.0,0.9338856190443036,0.9338856190443038,0.9998419643177361
fl,iris,150,8,3,29.4,10000,14.0,1.0,0.9338856190443036,0.9338856190443038,0.9998419643177361
fl,ca_income,195665,2,0,0.671,10000,18.0,1.0,0.030579022332578396,0.030571875879369347,0.9997289315634751
local,iris,150,2,1,7,0.6,6,1.0,0.8177983766363073,0.8703541219152552,0.9874857877771916
local,iris,150,5,1,7,0.6,6,1.0,0.9338856190443032,0.9338856190443038,0.9874857877771916
local,iris,150,8,1,7,0.6,6,1.0,0.9338856190443032,0.9338856190443038,0.9874857877771916
fl,iris,150,2,0,0.067,10000,14.0,1.0,0.8703577306338007,0.8703541219152552,0.99984218208529
fl,iris,150,5,0,0.067,10000,14.0,1.0,0.9338856190443029,0.9338856190443038,0.99984218208529
fl,iris,150,8,0,0.067,10000,14.0,1.0,0.9338856190443029,0.9338856190443038,0.99984218208529
centralized,ca_income,195665,2,1,7,0.344,6,1.0,0.030578630724755362,0.030571875879369347,0.9997162973305107
fl,ca_income,195665,5,0,0.671,10000,18.0,1.0,0.06098853492635019,0.060976047821321155,0.9997289315634751
fl,iris,150,2,3,8.19,10000,14.0,1.0,0.8703577306301323,0.8703541219152552,0.999842032343075
fl,iris,150,5,3,8.19,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.999842032343075
fl,iris,150,8,3,8.19,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.999842032343075
centralized,ca_income,195665,5,1,7,0.344,6,1.0,0.060987261251052055,0.060976047821321155,0.9997162973305107
centralized,iris,150,2,1,7,0.6,6,1.0,0.8700301237364153,0.8703541219152552,0.9999026280636314
centralized,iris,150,5,1,7,0.6,6,1.0,0.9338856190443034,0.9338856190443038,0.9999026280636314
centralized,iris,150,8,1,7,0.6,6,1.0,0.9338856190443034,0.9338856190443038,0.9999026280636314
fl,ca_income,195665,8,0,0.671,10000,18.0,1.0,0.08688672575491702,0.0868238996592852,0.9997289315634751
fl,iris,150,2,0,382.3,10000,18.0,1.0,0.8703577306111561,0.8703541219152552,0.9998420686133191
fl,iris,150,5,0,382.3,10000,18.0,1.0,0.933885619044304,0.9338856190443038,0.9998420686133191
fl,iris,150,8,0,382.3,10000,18.0,1.0,0.933885619044304,0.9338856190443038,0.9998420686133191
centralized,ca_income,195665,8,1,7,0.344,6,1.0,0.08688439160082259,0.0868238996592852,0.9997162973305107
fl,iris,150,2,3,2.32,10000,14.0,1.0,0.8703577306318437,0.8703541219152552,0.9998420679036216
fl,iris,150,5,3,2.32,10000,14.0,1.0,0.9338856190443038,0.9338856190443038,0.9998420679036216
fl,iris,150,8,3,2.32,10000,14.0,1.0,0.9338856190443038,0.9338856190443038,0.9998420679036216
local,iris,150,2,1,7,0.344,6,1.0,0.8581012910481687,0.8703541219152552,0.9966298687934528
local,iris,150,5,1,7,0.344,6,1.0,0.933885619044304,0.9338856190443038,0.9966298687934528
local,iris,150,8,1,7,0.344,6,1.0,0.933885619044304,0.9338856190443038,0.9966298687934528
fl,iris,150,2,0,106.1,10000,18.0,1.0,0.8703577306352123,0.8703541219152552,0.9998420677816322
fl,iris,150,5,0,106.1,10000,18.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420677816322
fl,iris,150,8,0,106.1,10000,18.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420677816322
fl,ca_income,195665,2,0,0.2036,10000,18.0,1.0,0.030579022332578403,0.030571875879369347,0.9997289313275757
fl,iris,150,2,3,0.671,10000,14.0,1.0,0.8703577306287094,0.8703541219152552,0.9998420866022925
fl,iris,150,5,3,0.671,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420866022925
fl,iris,150,8,3,0.671,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420866022925
local,ca_income,195665,2,2,7,25.077,6,1.0,0.002416055750152376,0.030571875879369347,0.0579873805319331
centralized,iris,150,2,1,7,0.344,6,1.0,0.8702556182172404,0.8703541219152552,0.9998931644713018
centralized,iris,150,5,1,7,0.344,6,1.0,0.933885619044304,0.9338856190443038,0.9998931644713018
centralized,iris,150,8,1,7,0.344,6,1.0,0.933885619044304,0.9338856190443038,0.9998931644713018
fl,iris,150,2,0,29.4,10000,18.0,1.0,0.8703577306348976,0.8703541219152552,0.9998420511714793
fl,iris,150,5,0,29.4,10000,18.0,1.0,0.9338856190443037,0.9338856190443038,0.9998420511714793
fl,iris,150,8,0,29.4,10000,18.0,1.0,0.9338856190443037,0.9338856190443038,0.9998420511714793
fl,ca_income,195665,5,0,0.2036,10000,18.0,1.0,0.060988534926350424,0.060976047821321155,0.9997289313275757
local,ca_income,195665,5,2,7,25.077,6,1.0,0.006294268491611771,0.060976047821321155,0.0579873805319331
fl,ca_income,195665,8,0,0.2036,10000,18.0,1.0,0.0868867257549167,0.0868238996592852,0.9997289313275757
fl,iris,150,2,3,0.2036,10000,14.0,1.0,0.870357730625964,0.8703541219152552,0.9998420963747827
fl,iris,150,5,3,0.2036,10000,14.0,1.0,0.9338856190443032,0.9338856190443038,0.9998420963747827
fl,iris,150,8,3,0.2036,10000,14.0,1.0,0.9338856190443032,0.9338856190443038,0.9998420963747827
local,ca_income,195665,8,2,7,25.077,6,1.0,0.01012054274379348,0.0868238996592852,0.0579873805319331
local,iris,150,2,2,7,25.077,6,1.0,0.5163433308655854,0.8703541219152552,0.3269519829057823
local,iris,150,5,2,7,25.077,6,1.0,0.9338856190443041,0.9338856190443038,0.3269519829057823
local,iris,150,8,2,7,25.077,6,1.0,0.9338856190443041,0.9338856190443038,0.3269519829057823
fl,iris,150,2,0,8.19,10000,18.0,1.0,0.8703577306364316,0.8703541219152552,0.9998420551715084
fl,iris,150,5,0,8.19,10000,18.0,1.0,0.9338856190443036,0.9338856190443038,0.9998420551715084
fl,iris,150,8,0,8.19,10000,18.0,1.0,0.9338856190443036,0.9338856190443038,0.9998420551715084
fl,iris,150,2,3,0.067,10000,14.0,1.0,0.8703577306242264,0.8703541219152552,0.9998421014842083
fl,iris,150,5,3,0.067,10000,14.0,1.0,0.9338856190443032,0.9338856190443038,0.9998421014842083
fl,iris,150,8,3,0.067,10000,14.0,1.0,0.9338856190443032,0.9338856190443038,0.9998421014842083
centralized,iris,150,2,2,7,25.077,6,1.0,0.6476734527903759,0.8703541219152552,0.9624909253586008
centralized,iris,150,5,2,7,25.077,6,1.0,0.9338856190443039,0.9338856190443038,0.9624909253586008
centralized,iris,150,8,2,7,25.077,6,1.0,0.9338856190443039,0.9338856190443038,0.9624909253586008
fl,iris,150,2,0,2.32,10000,18.0,1.0,0.8703577306364251,0.8703541219152552,0.9998420505591697
fl,iris,150,5,0,2.32,10000,18.0,1.0,0.9338856190443031,0.9338856190443038,0.9998420505591697
fl,iris,150,8,0,2.32,10000,18.0,1.0,0.9338856190443031,0.9338856190443038,0.9998420505591697
fl,ca_income,195665,2,0,0.067,10000,18.0,1.0,0.0305790223325784,0.030571875879369347,0.9997289314148834
centralized,ca_income,195665,2,2,7,25.077,6,1.0,0.028669332058694243,0.030571875879369347,0.9739052448617671
fl,iris,150,2,3,382.3,10000,18.0,1.0,0.87035773063307,0.8703541219152552,0.9998420120148575
fl,iris,150,5,3,382.3,10000,18.0,1.0,0.9338856190443032,0.9338856190443038,0.9998420120148575
fl,iris,150,8,3,382.3,10000,18.0,1.0,0.9338856190443032,0.9338856190443038,0.9998420120148575
fl,ca_income,195665,5,0,0.067,10000,18.0,1.0,0.06098853492635053,0.060976047821321155,0.9997289314148834
local,iris,150,2,2,7,13.285,6,1.0,0.5134426841583069,0.8703541219152552,0.33057546209544714
local,iris,150,5,2,7,13.285,6,1.0,0.9338856190443037,0.9338856190443038,0.33057546209544714
local,iris,150,8,2,7,13.285,6,1.0,0.9338856190443037,0.9338856190443038,0.33057546209544714
fl,iris,150,2,0,0.671,10000,18.0,1.0,0.8703577306364455,0.8703541219152552,0.9998420504486036
fl,iris,150,5,0,0.671,10000,18.0,1.0,0.9338856190443031,0.9338856190443038,0.9998420504486036
fl,iris,150,8,0,0.671,10000,18.0,1.0,0.9338856190443031,0.9338856190443038,0.9998420504486036
centralized,ca_income,195665,5,2,7,25.077,6,1.0,0.05433306177625606,0.060976047821321155,0.9739052448617671
fl,ca_income,195665,8,0,0.067,10000,18.0,1.0,0.08688672575491682,0.0868238996592852,0.9997289314148834
centralized,ca_income,195665,8,2,7,25.077,6,1.0,0.074676150093544,0.0868238996592852,0.9739052448617671
fl,iris,150,2,3,106.1,10000,18.0,1.0,0.8703577306356733,0.8703541219152552,0.9998420273770123
fl,iris,150,5,3,106.1,10000,18.0,1.0,0.9338856190443039,0.9338856190443038,0.9998420273770123
fl,iris,150,8,3,106.1,10000,18.0,1.0,0.9338856190443039,0.9338856190443038,0.9998420273770123
centralized,iris,150,2,2,7,13.285,6,1.0,0.6741218923805992,0.8703541219152552,0.9832694719839082
centralized,iris,150,5,2,7,13.285,6,1.0,0.933885619044303,0.9338856190443038,0.9832694719839082
centralized,iris,150,8,2,7,13.285,6,1.0,0.933885619044303,0.9338856190443038,0.9832694719839082
fl,iris,150,2,0,0.2036,10000,18.0,1.0,0.8703577306364263,0.8703541219152552,0.9998420503908213
fl,iris,150,5,0,0.2036,10000,18.0,1.0,0.9338856190443044,0.9338856190443038,0.9998420503908213
fl,iris,150,8,0,0.2036,10000,18.0,1.0,0.9338856190443044,0.9338856190443038,0.9998420503908213
fl,iris,150,2,3,29.4,10000,18.0,1.0,0.8703577306361269,0.8703541219152552,0.9998420347156624
fl,iris,150,5,3,29.4,10000,18.0,1.0,0.9338856190443033,0.9338856190443038,0.9998420347156624
fl,iris,150,8,3,29.4,10000,18.0,1.0,0.9338856190443033,0.9338856190443038,0.9998420347156624
fl,ca_income,195665,2,1,382.3,10000,6.0,1.0,0.030577934374180177,0.030571875879369347,0.9997029248397205
local,iris,150,2,2,7,7.032,6,1.0,0.5107150419738188,0.8703541219152552,0.3432314346156028
local,iris,150,5,2,7,7.032,6,1.0,0.9338856190443039,0.9338856190443038,0.3432314346156028
local,iris,150,8,2,7,7.032,6,1.0,0.9338856190443039,0.9338856190443038,0.3432314346156028
fl,iris,150,2,0,0.067,10000,18.0,1.0,0.8703577306364071,0.8703541219152552,0.9998420503606058
fl,iris,150,5,0,0.067,10000,18.0,1.0,0.9338856190443046,0.9338856190443038,0.9998420503606058
fl,iris,150,8,0,0.067,10000,18.0,1.0,0.9338856190443046,0.9338856190443038,0.9998420503606058
local,ca_income,195665,2,2,7,13.285,6,1.0,0.002416170247524738,0.030571875879369347,0.05907274929236313
fl,ca_income,195665,5,1,382.3,10000,6.0,1.0,0.060985279837590695,0.060976047821321155,0.9997029248397205
local,ca_income,195665,5,2,7,13.285,6,1.0,0.006297865551397366,0.060976047821321155,0.05907274929236313
fl,iris,150,2,3,8.19,10000,18.0,1.0,0.8703577306364051,0.8703541219152552,0.9998420397276728
fl,iris,150,5,3,8.19,10000,18.0,1.0,0.9338856190443037,0.9338856190443038,0.9998420397276728
fl,iris,150,8,3,8.19,10000,18.0,1.0,0.9338856190443037,0.9338856190443038,0.9998420397276728
fl,ca_income,195665,8,1,382.3,10000,6.0,1.0,0.08688076135214481,0.0868238996592852,0.9997029248397205
local,ca_income,195665,8,2,7,13.285,6,1.0,0.01012468236466941,0.0868238996592852,0.05907274929236313
centralized,iris,150,2,2,7,7.032,6,1.0,0.8541932405736513,0.8703541219152552,0.9930205175824481
centralized,iris,150,5,2,7,7.032,6,1.0,0.9338856190443036,0.9338856190443038,0.9930205175824481
centralized,iris,150,8,2,7,7.032,6,1.0,0.9338856190443036,0.9338856190443038,0.9930205175824481
fl,iris,150,2,1,382.3,10000,6.0,1.0,0.8701673003757073,0.8703541219152552,0.9997600468481003
fl,iris,150,5,1,382.3,10000,6.0,1.0,0.9338856190443049,0.9338856190443038,0.9997600468481003
fl,iris,150,8,1,382.3,10000,6.0,1.0,0.9338856190443049,0.9338856190443038,0.9997600468481003
fl,iris,150,2,3,2.32,10000,18.0,1.0,0.8703577306364092,0.8703541219152552,0.9998420419502383
fl,iris,150,5,3,2.32,10000,18.0,1.0,0.9338856190443048,0.9338856190443038,0.9998420419502383
fl,iris,150,8,3,2.32,10000,18.0,1.0,0.9338856190443048,0.9338856190443038,0.9998420419502383
local,iris,150,2,2,7,3.731,6,1.0,0.5158827720167032,0.8703541219152552,0.38873840324492637
local,iris,150,5,2,7,3.731,6,1.0,0.9338856190443036,0.9338856190443038,0.38873840324492637
local,iris,150,8,2,7,3.731,6,1.0,0.9338856190443036,0.9338856190443038,0.38873840324492637
fl,iris,150,2,1,106.1,10000,6.0,1.0,0.870297589645711,0.8703541219152552,0.9998042248499928
fl,iris,150,5,1,106.1,10000,6.0,1.0,0.9338856190443046,0.9338856190443038,0.9998042248499928
fl,iris,150,8,1,106.1,10000,6.0,1.0,0.9338856190443046,0.9338856190443038,0.9998042248499928
fl,ca_income,195665,2,1,106.1,10000,6.0,1.0,0.030578499743780834,0.030571875879369347,0.9997185014135115
fl,iris,150,2,3,0.671,10000,18.0,1.0,0.8703577306363934,0.8703541219152552,0.9998420431190921
fl,iris,150,5,3,0.671,10000,18.0,1.0,0.9338856190443033,0.9338856190443038,0.9998420431190921
fl,iris,150,8,3,0.671,10000,18.0,1.0,0.9338856190443033,0.9338856190443038,0.9998420431190921
centralized,ca_income,195665,2,2,7,13.285,6,1.0,0.030037464268536776,0.030571875879369347,0.9925124268988117
fl,ca_income,195665,5,1,106.1,10000,6.0,1.0,0.06098691996135529,0.060976047821321155,0.9997185014135115
centralized,iris,150,2,2,7,3.731,6,1.0,0.8668655946120174,0.8703541219152552,0.9972953939157718
centralized,iris,150,5,2,7,3.731,6,1.0,0.9338856190443039,0.9338856190443038,0.9972953939157718
centralized,iris,150,8,2,7,3.731,6,1.0,0.9338856190443039,0.9338856190443038,0.9972953939157718
centralized,ca_income,195665,5,2,7,13.285,6,1.0,0.05911694056611037,0.060976047821321155,0.9925124268988117
fl,iris,150,2,1,29.4,10000,6.0,1.0,0.8703358683360709,0.8703541219152552,0.9998187779982034
fl,iris,150,5,1,29.4,10000,6.0,1.0,0.933885619044303,0.9338856190443038,0.9998187779982034
fl,iris,150,8,1,29.4,10000,6.0,1.0,0.933885619044303,0.9338856190443038,0.9998187779982034
fl,ca_income,195665,8,1,106.1,10000,6.0,1.0,0.08688378292259497,0.0868238996592852,0.9997185014135115
fl,iris,150,2,3,0.2036,10000,18.0,1.0,0.8703577306363826,0.8703541219152552,0.999842043729949
fl,iris,150,5,3,0.2036,10000,18.0,1.0,0.9338856190443041,0.9338856190443038,0.999842043729949
fl,iris,150,8,3,0.2036,10000,18.0,1.0,0.9338856190443041,0.9338856190443038,0.999842043729949
centralized,ca_income,195665,8,2,7,13.285,6,1.0,0.08343907292816316,0.0868238996592852,0.9925124268988117
local,iris,150,2,2,7,1.994,6,1.0,0.5525183547807206,0.8703541219152552,0.5654916053830672
local,iris,150,5,2,7,1.994,6,1.0,0.9338856190443046,0.9338856190443038,0.5654916053830672
local,iris,150,8,2,7,1.994,6,1.0,0.9338856190443046,0.9338856190443038,0.5654916053830672
fl,iris,150,2,1,8.19,10000,6.0,1.0,0.870347821243638,0.8703541219152552,0.9998240122989485
fl,iris,150,5,1,8.19,10000,6.0,1.0,0.9338856190443038,0.9338856190443038,0.9998240122989485
fl,iris,150,8,1,8.19,10000,6.0,1.0,0.9338856190443038,0.9338856190443038,0.9998240122989485
fl,iris,150,2,3,0.067,10000,18.0,1.0,0.870357730636375,0.8703541219152552,0.9998420440493496
fl,iris,150,5,3,0.067,10000,18.0,1.0,0.933885619044304,0.9338856190443038,0.9998420440493496
fl,iris,150,8,3,0.067,10000,18.0,1.0,0.933885619044304,0.9338856190443038,0.9998420440493496
fl,ca_income,195665,2,1,29.4,10000,6.0,1.0,0.030578634753704387,0.030571875879369347,0.9997153251858559
centralized,iris,150,2,2,7,1.994,6,1.0,0.8692669989948101,0.8703541219152552,0.9989438049754323
centralized,iris,150,5,2,7,1.994,6,1.0,0.9338856190443048,0.9338856190443038,0.9989438049754323
centralized,iris,150,8,2,7,1.994,6,1.0,0.9338856190443048,0.9338856190443038,0.9989438049754323
fl,iris,150,2,1,2.32,10000,6.0,1.0,0.870351858473646,0.8703541219152552,0.9998260692530014
fl,iris,150,5,1,2.32,10000,6.0,1.0,0.9338856190443037,0.9338856190443038,0.9998260692530014
fl,iris,150,8,1,2.32,10000,6.0,1.0,0.9338856190443037,0.9338856190443038,0.9998260692530014
fl,ca_income,195665,5,1,29.4,10000,6.0,1.0,0.06098741138949635,0.060976047821321155,0.9997153251858559
local,ca_income,195665,2,2,7,7.032,6,1.0,0.0024176337975550096,0.030571875879369347,0.06125282725700489
fl,iris,150,2,4,382.3,10000,6.0,1.0,0.8703446386641706,0.8703541219152552,0.9998407862305683
fl,iris,150,5,4,382.3,10000,6.0,1.0,0.9338856190443037,0.9338856190443038,0.9998407862305683
fl,iris,150,8,4,382.3,10000,6.0,1.0,0.9338856190443037,0.9338856190443038,0.9998407862305683
fl,ca_income,195665,8,1,29.4,10000,6.0,1.0,0.08688481178474212,0.0868238996592852,0.9997153251858559
local,ca_income,195665,5,2,7,7.032,6,1.0,0.006308387700711732,0.060976047821321155,0.06125282725700489
local,iris,150,2,2,7,1.081,6,1.0,0.6239287512409906,0.8703541219152552,0.8985186029362902
local,iris,150,5,2,7,1.081,6,1.0,0.9338856190443032,0.9338856190443038,0.8985186029362902
local,iris,150,8,2,7,1.081,6,1.0,0.9338856190443032,0.9338856190443038,0.8985186029362902
fl,iris,150,2,1,0.671,10000,6.0,1.0,0.8703533902902214,0.8703541219152552,0.9998269780626436
fl,iris,150,5,1,0.671,10000,6.0,1.0,0.9338856190443034,0.9338856190443038,0.9998269780626436
fl,iris,150,8,1,0.671,10000,6.0,1.0,0.9338856190443034,0.9338856190443038,0.9998269780626436
local,ca_income,195665,8,2,7,7.032,6,1.0,0.01013768489915726,0.0868238996592852,0.06125282725700489
fl,iris,150,2,4,106.1,10000,6.0,1.0,0.8703533726135777,0.8703541219152552,0.9998547764593344
fl,iris,150,5,4,106.1,10000,6.0,1.0,0.9338856190443034,0.9338856190443038,0.9998547764593344
fl,iris,150,8,4,106.1,10000,6.0,1.0,0.9338856190443034,0.9338856190443038,0.9998547764593344
centralized,iris,150,2,2,7,1.081,6,1.0,0.8700127298000214,0.8703541219152552,0.9995234003936381
centralized,iris,150,5,2,7,1.081,6,1.0,0.9338856190443038,0.9338856190443038,0.9995234003936381
centralized,iris,150,8,2,7,1.081,6,1.0,0.9338856190443038,0.9338856190443038,0.9995234003936381
fl,iris,150,2,1,0.2036,10000,6.0,1.0,0.8703540220498396,0.8703541219152552,0.9998273881247655
fl,iris,150,5,1,0.2036,10000,6.0,1.0,0.9338856190443034,0.9338856190443038,0.9998273881247655
fl,iris,150,8,1,0.2036,10000,6.0,1.0,0.9338856190443034,0.9338856190443038,0.9998273881247655
fl,ca_income,195665,2,1,8.19,10000,6.0,1.0,0.030578668957664958,0.030571875879369347,0.9997131173617496
fl,iris,150,2,4,29.4,10000,6.0,1.0,0.8703559204178501,0.8703541219152552,0.9998614429434334
fl,iris,150,5,4,29.4,10000,6.0,1.0,0.9338856190443046,0.9338856190443038,0.9998614429434334
fl,iris,150,8,4,29.4,10000,6.0,1.0,0.9338856190443046,0.9338856190443038,0.9998614429434334
fl,ca_income,195665,5,1,8.19,10000,6.0,1.0,0.06098752382582465,0.060976047821321155,0.9997131173617496
local,iris,150,2,2,7,0.6,6,1.0,0.8390460057443381,0.8703541219152552,0.9776111012058414
local,iris,150,5,2,7,0.6,6,1.0,0.9338856190443038,0.9338856190443038,0.9776111012058414
local,iris,150,8,2,7,0.6,6,1.0,0.9338856190443038,0.9338856190443038,0.9776111012058414
centralized,ca_income,195665,2,2,7,7.032,6,1.0,0.030426436368756547,0.030571875879369347,0.9977303251762257
fl,iris,150,2,1,0.067,10000,6.0,1.0,0.8703546552113797,0.8703541219152552,0.9998267639721155
fl,iris,150,5,1,0.067,10000,6.0,1.0,0.9338856190443036,0.9338856190443038,0.9998267639721155
fl,iris,150,8,1,0.067,10000,6.0,1.0,0.9338856190443036,0.9338856190443038,0.9998267639721155
fl,ca_income,195665,8,1,8.19,10000,6.0,1.0,0.08688499385667621,0.0868238996592852,0.9997131173617496
fl,iris,150,2,4,8.19,10000,6.0,1.0,0.8703566896289041,0.8703541219152552,0.9998647285406699
fl,iris,150,5,4,8.19,10000,6.0,1.0,0.9338856190443038,0.9338856190443038,0.9998647285406699
fl,iris,150,8,4,8.19,10000,6.0,1.0,0.9338856190443038,0.9338856190443038,0.9998647285406699
centralized,ca_income,195665,5,2,7,7.032,6,1.0,0.06045993563273762,0.060976047821321155,0.9977303251762257
centralized,iris,150,2,2,7,0.6,6,1.0,0.870246648989255,0.8703541219152552,0.9997214205190676
centralized,iris,150,5,2,7,0.6,6,1.0,0.933885619044304,0.9338856190443038,0.9997214205190676
